ID Pemesanan,Status Pesanan,Kode Pesanan Affiliate,Waktu Pemesanan,Waktu Terselesaikan,Waktu Klik,Nama Toko,ID Shop,Tipe toko.,ID Barang,Nama Barange,ID Model,Tipe Produk,ID Promosi,L1 Kategori Global,L2 Kategori Global,L3 Kategori Global,Harga(Rp),Jumlah,Tipe Penawaran,Kampanye Partnerr,Nilai Pembelian(Rp),Jumlah Pengembalian Dana(Rp),Persentase Komisi Shopee pada Produk,Komisi Barang Shopee(Rp),Persentase Komisi XTRA pada Produk,Komisi XTRA Produk(Rp),Total Komisi per Produk(Rp),Komisi Shopee per Pesanan(Rp),Komisi XTRA per Pesanan(Rp),Total Komisi per Pesanan(Rp),Nama MCN Terhubung,ID Kontrak MCN,Persentase Biaya Manajemen MCN,Biaya Manajemen MCN(Rp),Persentase Pembagian Komisi Affiliate,Komisi Bersih Affiliate (Rp),Status Produk Affiliate,Catatan Produk,Tipe Pesanan,Status Pemebelian,Tag_link1,Tag_link2,Tag_link3,Tag_link4,Tag_link5,Platform
2606010ETCS2B4,Tertunda,234015918207003,2026-06-01 19:25:18,,2026-06-01 18:57:07,SR_Stylish_kids,785375959,Preferred(Non-CB),16888069188,FLASH SALE setelan KARAKTER LUCU KICAU  MANIA GAJAH THAILAND untuk anak usia 1-12 tahun,330945063568,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Laki-Laki,Jas & Setelan,43100,1,Komisi XTRA,,40945,,1.50%,614.175,3.50%,1433.075,2047.25,614.175,1433.075,2047.25,,0,0.00%,0,100.00%,2047.25,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606010ENK92VQ,Tertunda,234015757241141,2026-06-01 19:22:42,,2026-06-01 18:23:05,Tobyklik,58087725,Preferred(Non-CB),27518818859,Chilgo 3+ Madu/Vanila 950gr,243206865755,Normal Product,,Ibu & Bayi,Susu Formula & Makanan Bayi,Susu Formula,94989,1,Komisi Shopee,,90239,,1.50%,1353.585,0.00%,0,1353.585,1353.585,0,1353.585,,0,0.00%,0,100.00%,1353.585,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606010EMQNJ7B,Tertunda,234015729295032,2026-06-01 19:22:30,,2026-06-01 15:35:01,Bolo Wangi,204513517,C2C(Non-CB),53806957865,[BNIB] Mykonos Royal Ispahan,420888624127,Normal Product,,Perawatan & Kecantikan,Parfum & Wewangian,,450000,1,Komisi Shopee,,360000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606010EHYUGFU,Tertunda,234015636213422,2026-06-01 19:20:37,,2026-06-01 19:16:54,KANA HOME DRESS,33270342,C2C(Non-CB),28722905904,KANA - 3 Pcs Celana Dalam Boxer Anak Perempuan Motif Karakter Anak Cewe,227248812915,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Pakaian Dalam,16760,1,Komisi XTRA,,16760,,0.00%,0,7.00%,1173.2,1173.2,0,1173.2,1173.2,,0,0.00%,0,100.00%,1173.2,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010EGE9JH8,Tertunda,234015584254437,2026-06-01 19:19:44,,2026-06-01 19:19:03,BOSS BANDUNG,1351876007,Preferred(Non-CB),42280978827,ONESET ANAK VIRAL MOTIF GAJAH KICAU MANIA 2-12 TAHUN SETELAN ANAK UNISEX MODEL TERBARU,410938067105,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,46500,1,Komisi XTRA,,43415,,1.50%,651.225,10.00%,4341.5,4992.725,651.225,4341.5,4992.725,,0,0.00%,0,100.00%,4992.725,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010ECGC3JC,Tertunda,234015452217078,2026-06-01 19:17:32,,2026-06-01 19:14:49,BOSS BANDUNG,1351876007,Preferred(Non-CB),42280978827,ONESET ANAK VIRAL MOTIF GAJAH KICAU MANIA 2-12 TAHUN SETELAN ANAK UNISEX MODEL TERBARU,410938067098,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,45000,1,Komisi XTRA,,41990,,1.50%,629.85,10.00%,4199,4828.85,629.85,4199,4828.85,,0,0.00%,0,100.00%,4828.85,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010E3K7UTX,Tertunda,234015153221979,2026-06-01 19:12:34,,2026-06-01 19:08:08,BOSS BANDUNG,1351876007,Preferred(Non-CB),42280978827,ONESET ANAK VIRAL MOTIF GAJAH KICAU MANIA 2-12 TAHUN SETELAN ANAK UNISEX MODEL TERBARU,410938067092,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,45000,1,Komisi XTRA,,41990,,1.50%,629.85,10.00%,4199,4828.85,629.85,4199,4828.85,,0,0.00%,0,100.00%,4828.85,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010DVURYF7,Tertunda,234014928293577,2026-06-01 19:09:09,,2026-05-27 18:47:11,amacstore,26548226,Preferred(Non-CB),24028660940,Caisar Selang Gas Flexibel Caisar 1.8 Meter,250772737407,Normal Product,,Elektronik,Perangkat Dapur,Kompor & Regulator Gas,28500,1,Komisi XTRA,,28500,,0.50%,142.5,0.50%,142.5,285,142.5,142.5,285,,0,0.00%,0,100.00%,285,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606010DS6F90W,Tertunda,234014805291374,2026-06-01 19:07:07,,2026-06-01 14:07:19,MUMO MALL,1069114612,Preferred(Non-CB),19694829555,Rak Troli Susun Rak Roda Rak Lantai Beroda Rak Ruang Tamu Rak Penyimpanan Dapur Stainless,232213860203,Normal Product,,Perlengkapan Rumah,Furniture,Rak & Rak Gantung,159000,1,Komisi XTRA,,151050,,1.50%,2265.75,1.50%,2265.75,4531.5,2265.75,2265.75,4531.5,,0,0.00%,0,100.00%,4531.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606010DNRRWP1,Tertunda,234014689268257,2026-06-01 19:04:49,,2026-06-01 14:57:35,Risashop.official,853548011,Preferred(Non-CB),54810490887,Setelan Jersey Anak V Neck Karakter Kicau Mania Viral Usia 1 - 12 Tahun Terbaru,350919647212,Normal Product,,Olahraga & Outdoor,Pakaian Olahraga & Aktivitas Outdoor,Pakaian Olahraga Anak,43000,1,Komisi XTRA,,40697,,1.50%,610.455,5.00%,2034.85,2645.305,1249.275,4164.25,5413.525,,0,0.00%,0,100.00%,5413.525,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010DNRRWP1,Tertunda,234014689268257,2026-06-01 19:04:49,,2026-06-01 14:57:35,Risashop.official,853548011,Preferred(Non-CB),54810490887,Setelan Jersey Anak V Neck Karakter Kicau Mania Viral Usia 1 - 12 Tahun Terbaru,350919647227,Normal Product,,Olahraga & Outdoor,Pakaian Olahraga & Aktivitas Outdoor,Pakaian Olahraga Anak,45000,1,Komisi XTRA,,42588,,1.50%,638.82,5.00%,2129.4,2768.22,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010DN5MRMW,Tertunda,234014669210189,2026-06-01 19:04:30,,2026-06-01 13:05:30,LINStyle MAll.ID,917905569,Preferred(Non-CB),42905404303,Lemari Sepatu Susun Tertutup Anti Debu Baru Lemari Sepatu Baja Lemari Penyimpanan Serbaguna,198566176278,Normal Product,,Perlengkapan Rumah,Organizer Rumah,Box Penyimpanan Sepatu,1289000,1,Komisi XTRA,,1184001,,1.50%,10000,1.00%,11840.01,21840.01,10000,11840.01,21840.01,,0,0.00%,0,100.00%,21840.01,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606010DKJ735T,Tertunda,234014615288371,2026-06-01 19:03:37,,2026-06-01 18:19:11,Mini Yoko Official Store,791747161,Shopee Mall(Non-CB),40554953119,Mini Yoko Sepatu Wanita Wedges Pirt Premium Tinggi 5Cm Sendal Wanita Terbaru 2025 Kekinian Elegan Korean Style,270420467881,Normal Product,,Sepatu Wanita,Wedges,,34500,1,Komisi XTRA,,26660,,1.50%,399.9,5.00%,1333,1732.9,399.9,1333,1732.9,,0,0.00%,0,100.00%,1732.9,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606010DD625UB,Tertunda,234014401219138,2026-06-01 19:00:02,,2026-06-01 18:50:16,SR kids lifestyle,695088937,Preferred(Non-CB),28050285043,setelan anak karakter MONSTER LUCU tung tung sahur dan balerina terbaru usia 1-12 tahun,233500101728,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,43800,1,Komisi XTRA,,41610,,1.50%,624.15,7.00%,2912.7,3536.85,624.15,2912.7,3536.85,,0,0.00%,0,100.00%,3536.85,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010D7VBTYG,Tertunda,234014223270887,2026-06-01 18:57:10,,2026-06-01 18:49:45,BajuImutAnak,1493133057,Preferred(Non-CB),51757355929,Kaos Anak Perempuan Bordir Gadis Bunga Pola tercetak | Kaos Cewek Imut Cantik | Bahan Katun Adem Nyaman | COD |3.18,445726266468,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Atasan,55000,1,Komisi XTRA,,55000,,1.50%,825,4.50%,2475,3300,825,2475,3300,,0,0.00%,0,100.00%,3300,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010D7VBTYF,Tertunda,234014223270886,2026-06-01 18:57:10,,2026-06-01 18:49:45,AUFAR GROSIR JEANS,1031110858,Preferred(Non-CB),44760224132,celana kulot katun anak perempuan usia 1-16 tahun katun premium,360897233614,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Bawahan,27900,1,Komisi XTRA,,27900,,1.50%,418.5,2.50%,697.5,1116,418.5,697.5,1116,,0,0.00%,0,100.00%,1116,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010D3WFEE0,Tertunda,234014090226446,2026-06-01 18:54:50,,2026-06-01 12:43:15,Deelima Hijab,1692692294,Preferred(Non-CB),50202611163,Hijab segiempat harga grosir paris jadul Ori Varisha,267228895966,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,15960,1,Komisi Shopee,,15960,,1.50%,239.4,0.00%,0,239.4,239.4,0,239.4,,0,0.00%,0,100.00%,239.4,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,benihsayuran,,,,,Instagram
2606010D3WFEDY,Tertunda,234014090226446,2026-06-01 18:54:50,,2026-06-01 12:43:15,Mommy n Me Official Shop,19514904,Shopee Mall(Non-CB),23856672397,mommynme cussons baby shampoo 100+100ml,158389527056,Normal Product,,Ibu & Bayi,Perlengkapan Mandi,Perawatan Rambut & Sabun Mandi,15988,1,Komisi Shopee,,13964,,1.50%,209.46,0.00%,0,209.46,209.46,0,209.46,,0,0.00%,0,100.00%,209.46,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,benihsayuran,,,,,Instagram
2606010D3WFEDX,Tertunda,234014090226446,2026-06-01 18:54:50,,2026-06-01 12:43:15,Unilever Indonesia Official Shop,14318452,Shopee Mall(Non-CB),20195512977,[BELI 2 LEBIH HEMAT 30%] Lifebuoy Sabun Mandi Cair Anti Bacterial Body Wash Mild Care 100% Lebih Kuat Lawan Kuman Berbahaya & 10,214775547039,Normal Product,,Perawatan & Kecantikan,Perawatan Tubuh,Sabun Mandi,63000,1,Komisi XTRA,,55024,,1.50%,825.36,1.50%,825.36,1650.72,825.36,825.36,1650.72,,0,0.00%,0,100.00%,1650.72,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,benihsayuran,,,,,Instagram
2606010C7W22TQ,Tertunda,234013150265072,2026-06-01 18:39:10,,2026-06-01 11:56:39,Tepung Jawa Manfaat,1707461134,C2C(Non-CB),48253475053,Tepung Beras Jawa Manfaat 500 Gram - Pcs,244124984234,Normal Product,,Makanan & Minuman,Bahan Baking,Tepung,8500,2,Komisi XTRA,,16933,,0.00%,0,0.50%,84.665,84.665,0,84.665,84.665,,0,0.00%,0,100.00%,84.665,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606010C7W22TP,Tertunda,234013150265072,2026-06-01 18:39:10,,2026-06-01 11:56:39,DapurMart Official,1588275138,Preferred(Non-CB),42826462926,Tepung Tapioka 500g - Tepung Kanji - Tepung Bakso - Lidah Mas,390138816235,Normal Product,,Makanan & Minuman,Bahan Baking,Tepung,6999,2,Komisi Shopee,,11813,,1.50%,177.195,0.00%,0,177.195,438.345,0,438.345,,0,0.00%,0,100.00%,438.345,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606010C7W22TP,Tertunda,234013150265072,2026-06-01 18:39:10,,2026-06-01 11:56:39,DapurMart Official,1588275138,Preferred(Non-CB),46301530904,Tepung Sagu Aren 500g - Sagu Murni cocok untuk Bakso dan Cilok - Sagu Aren - Lidah Mas,259089067941,Normal Product,,Makanan & Minuman,Bahan Baking,Tepung,9199,2,Komisi Shopee,,17410,,1.50%,261.15,0.00%,0,261.15,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606010C0GHFN8,Tertunda,234012902258350,2026-06-01 18:35:02,,2026-06-01 18:28:00,Safe Case Indonesia,1614610482,Preferred(Non-CB),49457844838,Case Cocok untuk redmi 9 9a 9c 9t 10 4G 10c 10a redmi12 12c 13c 5g Silika lembut note9pro note9s note10 10t note10promax casing ,350695814871,Normal Product,,Handphone & Aksesoris,Aksesoris,Casing & Skin,19140,1,Komisi XTRA,,19140,,0.50%,95.7,5.00%,957,1052.7,95.7,957,1052.7,,0,0.00%,0,100.00%,1052.7,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010BYRN0XK,Tertunda,234012877207396,2026-06-01 18:34:37,,2026-05-31 06:59:23,RATACI,1063134725,Preferred(Non-CB),25813095402,1pasang/2pcs sarung tangan kerja comet ABU kain nylon lapis karet palm fit anti slip mekanik sepeda motor industri proyek las ke,236381835691,Normal Product,,Perlengkapan Rumah,Alat Pertukangan & Renovasi Rumah,"Sarung Tangan, Kacamata, & Masker Pelindung",5800,1,Komisi Shopee,,0,,1.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
2606010BVCX8TY,Tertunda,234012764251315,2026-06-01 18:32:44,,2026-06-01 18:20:48,bajuanaknusantara,1240101037,C2C(Non-CB),50360097492,One set anak Gajah thailand viral 2-9thn/Baju anak kekinian/setelan anak perempuan/baju anak gajah,395887592187,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,41643,1,Komisi XTRA,,38659,,0.00%,0,5.50%,2126.245,2126.245,0,4252.38,4252.38,,0,0.00%,0,100.00%,4252.38,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010BVCX8TY,Tertunda,234012764251315,2026-06-01 18:32:44,,2026-06-01 18:20:48,bajuanaknusantara,1240101037,C2C(Non-CB),50360097492,One set anak Gajah thailand viral 2-9thn/Baju anak kekinian/setelan anak perempuan/baju anak gajah,395887592193,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,41643,1,Komisi XTRA,,38657,,0.00%,0,5.50%,2126.135,2126.135,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010BGYMCPX,Tertunda,234012381200701,2026-06-01 18:26:21,,2026-06-01 18:24:43,BOSS BANDUNG,1351876007,Preferred(Non-CB),42280978827,ONESET ANAK VIRAL MOTIF GAJAH KICAU MANIA 2-12 TAHUN SETELAN ANAK UNISEX MODEL TERBARU,410938067101,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,37500,1,Komisi XTRA,,34865,,1.50%,522.975,10.00%,3486.5,4009.475,522.975,3486.5,4009.475,,0,0.00%,0,100.00%,4009.475,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606010BA67S2D,Tertunda,234012153259064,2026-06-01 18:22:33,,2026-06-01 18:03:55,Raya Home Goods,1592215090,Preferred(Non-CB),41020727640,Roda Lemari Portable / Tatakan kulkas / Kaki kulkas / Tatakan mesin cuci/ Roda Kulkas Kuat,281692693900,Normal Product,,Perlengkapan Rumah,Perlengkapan Rumah Lainnya,,57078,1,Komisi Shopee,,47241,,1.50%,708.615,0.00%,0,708.615,708.615,0,708.615,,0,0.00%,0,100.00%,708.615,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010BA67S2C,Tertunda,234012153259064,2026-06-01 18:22:33,,2026-06-01 18:03:55,Lapak Cantika_store,961726857,Preferred(Non-CB),40250528249,Gorden Vitrase Putih Polos Minimalis - Tirai Jendela Ruang Tamu / Kamar Tidur Elegan,270041432674,Normal Product,,Perlengkapan Rumah,Dekorasi,Tirai & Tirai Gulung,45000,2,Komisi XTRA,,80999,,1.50%,1214.985,3.50%,2834.965,4049.95,1484.985,3464.965,4949.95,,0,0.00%,0,100.00%,4949.95,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010BA67S2C,Tertunda,234012153259064,2026-06-01 18:22:33,,2026-06-01 18:03:55,Lapak Cantika_store,961726857,Preferred(Non-CB),40250528249,Gorden Vitrase Putih Polos Minimalis - Tirai Jendela Ruang Tamu / Kamar Tidur Elegan,270041432673,Normal Product,,Perlengkapan Rumah,Dekorasi,Tirai & Tirai Gulung,19999,1,Komisi XTRA,,18000,,1.50%,270,3.50%,630,900,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010B7YMHA0,Tertunda,234012079227607,2026-06-01 18:21:19,,2026-06-01 18:12:13,jar.store26,296355713,Preferred(Non-CB),15050041211,Rak Kosmetik Multifungsi Rak Kosmetik 3 Laci Rak Kosmetik Susun,285152488101,Normal Product,,Perlengkapan Rumah,Organizer Rumah,Organizer Meja,34900,1,Komisi XTRA,,33155,,1.50%,497.325,1.50%,497.325,994.65,497.325,497.325,994.65,,0,0.00%,0,100.00%,994.65,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606010AK44DUT,Tertunda,234011380299768,2026-06-01 18:10:01,,2026-06-01 15:47:17,Boemi Kelapa Gading,618831509,Preferred(Non-CB),13377885488,Lingkar Organik Kecap Manis Kedelai Organik 350 ml Non MSG Non GMO,152571601167,Normal Product,,Makanan & Minuman,Kebutuhan Memasak,Bumbu Masak,28500,2,Komisi Shopee,,53775,,1.50%,806.625,0.00%,0,806.625,1000.5,0,1000.5,,0,0.00%,0,100.00%,1000.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010AK44DUT,Tertunda,234011380299768,2026-06-01 18:10:01,,2026-06-01 15:47:17,Boemi Kelapa Gading,618831509,Preferred(Non-CB),16651960073,Mie Ceria Lingkar Organik – Mie Sehat Tanpa MSG | Warna Sayur Alami | Cocok Anak & Keluarga 95 gram HALAL,430828927363,Normal Product,,Makanan & Minuman,Bahan Pokok,Mie,13700,1,Komisi Shopee,,12925,,1.50%,193.875,0.00%,0,193.875,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010AHAW94S,Tertunda,234011319280970,2026-06-01 18:08:41,,2026-06-01 17:59:40,TnT Beauty Shop,744873,Preferred(Non-CB),3574595464,Garnier Sakura Glow Hyaluron Serum Cream UV | TnT Beauty Shop,33173124009,Normal Product,,Perawatan & Kecantikan,Perawatan Wajah,Serum & Essence Wajah,34400,1,Komisi XTRA,,26534,,1.50%,398.01,0.50%,132.67,530.68,631.755,132.67,764.425,,0,0.00%,0,100.00%,764.425,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010AHAW94S,Tertunda,234011319280970,2026-06-01 18:08:41,,2026-06-01 17:59:40,TnT Beauty Shop,744873,Preferred(Non-CB),19885019799,Ovale Facial Lotion 100ml  | TnT Beauty Shop,138765962752,Normal Product,,Perawatan & Kecantikan,Kosmetik,Pembersih Make Up,20200,1,Komisi Shopee,,15583,,1.50%,233.745,0.00%,0,233.745,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010AB8A9RA,Tertunda,234011115246470,2026-06-01 18:05:19,,2026-05-27 17:39:18,Sayla.Collection,551511425,Preferred(Non-CB),22973756469,NIKOP. PET KERAS LIONTIN.BADOON.ESSM.,231884306534,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,39500,1,Komisi XTRA,,37500,,1.50%,562.5,5.00%,1875,2437.5,1125,3750,4875,,0,0.00%,0,100.00%,4875,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,rakdapur3,,,,,Others
2606010AB8A9RA,Tertunda,234011115246470,2026-06-01 18:05:19,,2026-05-27 17:39:18,Sayla.Collection,551511425,Preferred(Non-CB),22973756469,NIKOP. PET KERAS LIONTIN.BADOON.ESSM.,231884306535,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,39500,1,Komisi XTRA,,37500,,1.50%,562.5,5.00%,1875,2437.5,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,rakdapur3,,,,,Others
2606010A2X8BF0,Tertunda,234010836252259,2026-06-01 18:00:36,,2026-06-01 14:11:21,Cahaya Surya Mart,82158439,C2C(Non-CB),26077324203,Thai Tea Chatramue original 50gr/100 gr (Tester),257712267649,Normal Product,,Makanan & Minuman,Minuman,Teh,13900,1,Komisi Shopee,,13205,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010A2X8BF0,Tertunda,234010836252259,2026-06-01 18:00:36,,2026-06-01 14:11:21,Cahaya Surya Mart,82158439,C2C(Non-CB),29422861355,SARINGAN THAI TEA Tebal Gagang Tebal,247419979279,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Saringan,9299,1,Komisi Shopee,,8835,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010A2X8BEY,Tertunda,234010836252259,2026-06-01 18:00:36,,2026-06-01 14:11:21,cajon_drums,52596008,Preferred(Non-CB),47408141287,Aftersales service,320721023547,Normal Product,446814012846383_0_0,Hobi & Koleksi,Alat & Aksesoris Musik,Alat Musik Petik,0,1,Komisi XTRA,,0,,1.50%,0,3.50%,0,0,1781.235,4156.215,5937.45,,0,0.00%,0,100.00%,5937.45,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606010A2X8BEY,Tertunda,234010836252259,2026-06-01 18:00:36,,2026-06-01 14:11:21,cajon_drums,52596008,Preferred(Non-CB),53158569357,Layanan customers Support,272523941198,Normal Product,446814012846383_0_0,"Tiket, Voucher, & Layanan",Layanan,Layanan,0,1,Komisi XTRA,,0,,0.00%,0,3.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
